epoch	loss	acc	val_loss	val_acc
123	0.0006964829144864872	1.0	0.2649185001286022	0.9664429530201343
124	0.010301575411459384	0.9974789914964628	1.387195154324474	0.7919463091248634
125	0.014029702243842545	0.9966386554621849	0.2631973607900034	0.9429530193341659
126	0.009029290326915	0.9983193277310924	0.977604399035191	0.8657718120805369
127	0.015128159569567212	0.9957983193277311	0.1723336762593959	0.9664429530201343
128	0.008427778989908886	0.9974789915966387	0.17566649965791895	0.9563758389261745
129	0.028352600102608302	0.9949579831932773	0.16807290696032695	0.9697986569180584
130	0.009062182168882759	0.9974789915966387	0.15503203414043537	0.9731543624161074
131	0.010917253223338133	0.9966386554621849	0.19138812404194203	0.959731543624161
132	0.0068502601584739505	0.9983193277310924	0.1368500623044725	0.9697986577181208
133	0.002565533990473188	0.9991596638655462	0.3490343324890073	0.926174495844233
134	0.01013095764957609	0.9966386554621849	0.19743016038415015	0.9630872475220853
135	0.013115072558885157	0.9957983193277311	0.4083915326600557	0.9429530193341659
136	0.016463549855444484	0.9974789915966387	0.07577796947066875	0.9865771812080537
137	0.011028884108017941	0.9974789915966387	0.14351559004712391	0.9664429530201343
138	0.014557923523039301	0.9949579831932773	0.19376815483599102	0.9630872475220853
139	0.016457368636728455	0.9957983192275552	0.6059550015933987	0.9026845637583892
140	0.010786221962514695	0.9974789915966387	0.13918555757142573	0.9697986577181208
141	0.0011054742956172555	1.0	0.10992604001868991	0.9664429530201343
142	0.02315158483729685	0.9966386554621849	0.15923066511000164	0.9697986569180584
143	0.006470664719100347	0.9983193276309166	0.5487768035507042	0.9161073817502732
144	0.011574719715356289	0.9941176470588236	0.1847034723954213	0.9563758381261122
145	0.01661403451535316	0.9949579831932773	0.09276503652659239	0.9731543624161074
146	0.0034897306478458767	0.9991596638655462	0.12478839133207095	0.9798657710120182
147	0.003857457223144409	0.9983193277310924	0.18336496622990756	0.9731543616160451
148	0.001628536314807711	0.9991596638655462	0.14834887410625808	0.9697986569180584
149	0.01653642464578817	0.9966386554621849	0.17089281942157838	0.959731543624161
150	0.008629450357082288	0.9966386554621849	0.10452546752112661	0.9798657710120182
151	0.016791607797826787	0.9941176471589994	0.6646395011636235	0.8959731535623537
152	0.003551822300175422	0.9991596638655462	0.16707031940103778	0.9765100663140316
153	0.02004155658550411	0.9941176470588236	0.1055624689243698	0.9798657710120182
154	0.017641673884437686	0.9966386554621849	0.19033400968557862	0.9664429530201343
155	0.008773527527191313	0.9983193277310924	0.10684729125229611	0.9697986577181208
156	0.03917681867821228	0.992436974789916	0.3052561394448373	0.9395973146361792
157	0.015133764893199295	0.9949579831932773	0.11891157167882427	0.9731543616160451
158	0.003787381474972301	0.9983193277310924	0.372783451872384	0.9429530193341659
159	0.005722777911341072	0.9983193277310924	0.21410197246977558	0.959731543624161
160	0.016360618492091125	0.9957983193277311	0.22597327123352345	0.9563758381261122
161	0.009115447020221148	0.9957983193277311	0.130507410928957	0.9731543616160451
162	0.011712583810981987	0.9957983193277311	0.3985003635987339	0.9127516770522867
163	0.021196243200142243	0.9957983193277311	0.23911618545062327	0.9328859060402684
164	0.008466882325923146	0.9966386554621849	0.2059100142784804	0.9630872475220853
165	0.01254809863765163	0.9941176469586477	0.5362136981156248	0.9026845637583892
166	0.011354924229554786	0.9957983193277311	0.15718189264482024	0.9731543616160451
167	0.022831844830491284	0.9915966386554622	0.23029634236489366	0.9463087240321524
168	0.0009680215683464429	1.0	0.1987465339331519	0.9630872475220853
169	0.03067181818258162	0.9924369746897401	0.4684487590253753	0.9295302013422819
170	0.023051519335825738	0.996638655362009	0.648821084728877	0.9093959731543624
171	0.018758800495072496	0.9949579831932773	0.19912445026679565	0.9530201334281255
172	0.0002548317897257786	1.0	0.1619288981628476	0.9697986569180584
173	0.024281364254234137	0.9966386554621849	0.30755004554286897	0.949664428730139
174	0.02204624667240107	0.9941176470588236	0.280333190125057	0.9530201334281255
175	0.0033054290374230585	0.9983193277310924	0.14601480971190992	0.9697986569180584
176	0.015128652949709501	0.9974789914964628	0.3523708027881264	0.9328859052402061
177	0.009182151517941503	0.9991596638655462	0.1506404387420856	0.9731543616160451
178	0.00989803303811427	0.9974789915966387	0.11998941360554038	0.9731543624161074
179	0.0033203482000561876	0.9983193277310924	0.12455479377860573	0.9731543616160451
180	0.0012843756337916916	1.0	0.16630197646980793	0.9664429522200719
181	0.003096451986896552	0.9991596638655462	0.17737233043717668	0.9664429522200719
182	0.004233983552580676	0.9983193277310924	0.13457322202997138	0.9697986569180584
183	0.053163040503090044	0.9899159663865547	0.14680148156175402	0.9697986569180584
184	0.00641755272168177	0.9974789914964628	0.624898492089854	0.9026845629583269
185	0.0024425266578804775	0.9983193277310924	0.23827074104826274	0.959731543624161
186	0.009037146609133581	0.9974789914964628	0.3072443932401104	0.9530201334281255
187	0.018938809011908097	0.9957983193277311	0.19447995011847866	0.9697986569180584
188	0.006149893187821286	0.9974789915966387	0.13452067276653942	0.9630872475220853
189	0.0007234399387780592	1.0	0.18686759966005606	0.9697986577181208
190	0.0008530449064538829	1.0	0.16202271602217314	0.9664429522200719
191	0.0013860825139419234	0.9991596638655462	0.2696136324135149	0.949664428730139
192	0.005814135404075731	0.9974789914964628	0.15466170212475722	0.9563758389261745
193	0.002114935243203833	1.0	0.10566096967205575	0.9731543624161074
194	0.008982293110507997	0.9957983193277311	0.18770991937076084	0.9496644295302014
195	0.015854570752897784	0.996638655362009	0.5943649605232436	0.9261744966442953
196	0.002534995898433137	0.9991596638655462	0.2653459881388601	0.9563758389261745
197	0.001297505016754317	0.9991596638655462	0.42435772844352726	0.9463087248322147
198	0.009658635792598149	0.9991596638655462	0.32896636758603615	0.9496644295302014
199	0.019241769791701432	0.9949579831932773	0.39704212486360985	0.9530201334281255
200	0.019425138524099314	0.9941176470588236	0.17909563039687929	0.9731543624161074
201	0.006634427019726525	0.9983193277310924	0.16504733112559422	0.959731543624161
202	0.005942680548857326	0.9974789915966387	0.146719320021408	0.9664429522200719
203	0.0051207375087992165	0.9983193277310924	0.22773560481584734	0.9664429522200719
204	0.006331804812881663	0.9983193277310924	0.15770496046420765	0.9765100671140939
205	0.009279402007751826	0.9966386554621849	0.25624326720283735	0.9429530201342282
206	0.005404243323760095	0.9974789915966387	0.2785137943845	0.9328859052402061
207	0.005799878975125191	0.9974789915966387	0.21568598198601288	0.9664429530201343
208	0.006495620957492279	0.9983193276309166	0.3816792601172581	0.9328859052402061
209	0.02848103435164926	0.992436974789916	0.3547583584933098	0.9328859060402684
210	0.007441703242441479	0.9957983193277311	0.3024473701781648	0.959731543624161
211	0.013490535854413923	0.9974789915966387	0.2371426903237995	0.959731543624161
212	0.020130413801583192	0.9949579831932773	0.2426057623999331	0.959731543624161
213	0.0017560112722205166	0.9991596638655462	0.3339157457435707	0.9463087240321524
214	0.013237102561989376	0.9966386554621849	0.1813988818251059	0.9697986577181208
215	0.006823897569765598	0.9991596638655462	0.1520410742559212	0.9731543624161074
216	0.014012044989606945	0.9949579831932773	0.2697406119160167	0.9563758381261122
217	0.008143930829486208	0.9983193277310924	0.25765672097534986	0.9597315428240988
218	0.01444183271737448	0.9966386554621849	0.275239411560231	0.9664429522200719
219	0.024933200030193444	0.9974789916968145	0.3298590502282917	0.9429530193341659
220	0.0013507993122158124	1.0	0.17316128778577955	0.9765100663140316
221	0.002936208792080459	0.9991596638655462	0.30884193858077463	0.9597315428240988
222	0.004069703820730392	0.9983193277310924	0.22232203773260367	0.9697986569180584
223	0.00046569970135534893	1.0	0.16145791825932754	0.9765100663140316
224	0.009610579627992555	0.9974789915966387	0.24742911941053083	0.9597315428240988
225	0.0015960271679608265	0.9991596638655462	0.2377294172187517	0.959731543624161
226	0.0014487304459830088	0.9991596637653704	0.374962951842658	0.9463087240321524
227	0.029287954725681506	0.9924369746897401	0.44633759188172	0.9161073817502732
228	0.023732480151206294	0.9949579831932773	0.19675268978825375	0.9597315428240988
229	0.005807970005112072	0.9983193277310924	0.19125461194042317	0.9664429522200719
230	0.0034164400655433435	0.9983193277310924	0.16206631325094473	0.9731543616160451
231	0.007534129601847727	0.9983193278312683	0.1679336276466352	0.9664429522200719
232	0.007415429499558802	0.9974789915966387	0.36466509656239954	0.9429530201342282
233	0.007221598160672214	0.9966386554621849	0.09023009191787423	0.9798657718120806
234	0.003491584567547318	0.9983193277310924	0.10197601089099322	0.9765100671140939
235	0.0002800309669666848	1.0	0.09517240998352981	0.9765100671140939
236	0.012676525997035013	0.9957983193277311	0.04410577179595864	0.9832214765100671
237	0.010540750681466001	0.9957983193277311	0.167822099981467	0.9697986577181208
238	0.010151082601073502	0.9983193277310924	0.15256700932400388	0.9731543616160451
239	0.011357799387041796	0.9974789915966387	0.16641554347009047	0.9697986577181208
240	0.016190099575512724	0.9949579831932773	0.5480470907915034	0.9093959723543
241	0.0014327037316200322	0.9991596638655462	0.09151084312628235	0.9832214765100671
242	0.006157414656404819	0.9974789915966387	0.1893097453441393	0.9697986577181208
243	0.006024309763444128	0.9983193277310924	0.24778922346149862	0.9496644295302014
244	0.0055799552984445505	0.9983193277310924	0.27826997477775317	0.9563758389261745
245	0.008615576896967727	0.9991596638655462	0.17248282008749688	0.9697986577181208
246	0.005406882394511606	0.9983193277310924	0.16852847061017623	0.9731543616160451
247	0.004831506845636161	0.9983193277310924	0.34946252360639957	0.9463087248322147
248	0.0031387886326660727	0.9991596638655462	0.12479120568524567	0.9731543624161074
249	0.00015453592757612262	1.0	0.14989744672138292	0.9630872483221476
250	0.0006835350657509417	1.0	0.23985624825154628	0.9630872483221476
251	0.0006905672541674788	1.0	0.23291768723256548	0.9563758389261745
252	0.005851236056352581	0.9974789915966387	0.2684231297340168	0.9395973146361792
253	0.0005404534546942006	1.0	0.23212995214095564	0.9597315428240988
254	0.00912255722064019	0.9974789915966387	0.25527875883318796	0.9530201334281255
255	0.00603857849065253	0.9974789915966387	0.45052639031220204	0.929530201742313
256	0.007340504115285619	0.9991596638655462	0.25148202248717566	0.9664429530201343
257	0.00018504966982770877	1.0	0.23069465337571182	0.9563758381261122
258	0.0022164309646977728	0.9991596638655462	0.21271467754004883	0.9664429522200719
259	0.005582475441728276	0.9983193277310924	0.3713143335392811	0.9463087240321524
260	0.007903683528732754	0.9983193277310924	0.1916658604414202	0.9664429522200719
261	0.010164590389083725	0.9983193278312683	0.4717126500686543	0.9228187911462464
262	0.014216699371565087	0.9949579831932773	0.23323927045293502	0.9563758381261122
263	0.004534611075846709	0.9991596638655462	0.40055990592582813	0.9530201334281255
264	0.020951300869592612	0.9949579831932773	0.19040790573231275	0.9630872475220853
265	0.010304355339601272	0.9983193277310924	0.13975329564621786	0.9697986569180584
266	0.005771189730543514	0.9983193276309166	0.27218691694656477	0.9563758381261122
267	0.008171896796531136	0.9966386554621849	0.1651604653479869	0.9765100663140316
268	0.008397856253376624	0.9949579830931015	0.5991587332831133	0.9228187911462464
269	0.0011018891860956257	0.9991596638655462	0.20795286883171898	0.9697986569180584
270	0.007593382619497043	0.9974789915966387	0.24958957081679845	0.9530201334281255
271	0.011096821060898931	0.9983193277310924	0.27195553002166467	0.949664428730139
272	0.0011264464079393276	0.9991596638655462	0.15911627570857484	0.9697986569180584
273	0.017578772485418285	0.9974789915966387	0.7925946912509483	0.9093959735543936
274	0.029526086397501455	0.9941176470588236	0.12436132526846334	0.9765100663140316
275	0.006223968011385704	0.9974789915966387	0.3472135692034792	0.9496644295302014
276	0.008902325265455315	0.9966386554621849	0.22634965124627537	0.9630872483221476
277	0.004699347394933498	0.9966386554621849	0.2479457829248525	0.9664429522200719
278	0.0001463479728079451	1.0	0.2056473810103157	0.9731543616160451
279	0.014039721662822344	0.9974789916968145	0.46592153536294245	0.9597315428240988
280	0.004487303243715222	0.9983193277310924	0.21418093412783173	0.9765100663140316
281	0.0018453393048114303	0.9991596638655462	0.1803402854692216	0.9664429522200719
282	0.003275019243507714	0.9991596638655462	0.2003267024371823	0.9664429530201343
283	0.005315307668125883	0.9983193277310924	0.15757810785832388	0.9865771804079914
284	0.009366475864333996	0.9974789915966387	0.22404676033871485	0.9597315428240988
285	0.0179805470379678	0.9949579831932773	0.0967853533768509	0.9798657718120806
286	0.0002830225714568914	1.0	0.1028420045921842	0.9798657718120806
287	0.015910648117660228	0.9957983192275552	0.33621382512520975	0.9429530201342282
288	0.00138346833429085	1.0	0.0918633608076598	0.9798657718120806
289	0.00022480943735812036	1.0	0.10146907766534394	0.9832214765100671
290	0.0009648508214521665	1.0	0.1165724319074578	0.9697986569180584
291	0.006092865616941199	0.9966386554621849	0.07757676090963495	0.9899328859060402
292	0.01093225267182643	0.9974789915966387	0.10799935480936988	0.9832214765100671
293	0.01795371202417258	0.9966386554621849	0.11083911207071724	0.9865771812080537
294	0.010751801985297325	0.9983193277310924	0.12925506963874672	0.9664429530201343
295	0.011144798414587138	0.9974789915966387	0.27408134457248967	0.9530201334281255
296	0.001847266852713679	0.9991596637653704	0.11764897617992738	0.9765100663140316
297	0.001639343340198635	0.9991596638655462	0.5471734342309053	0.9362416107382551
298	0.0009399852228536518	1.0	0.1766610655460144	0.9664429530201343
299	0.012220116359909114	0.9974789916968145	0.3229180868440057	0.9597315428240988
