epoch	loss	acc	val_loss	val_acc
0	2.847678944260961	0.15153203344278682	2.5920318994330933	0.2071269487750557
1	2.427060270309448	0.2005571030972728	2.5534871962659875	0.1714922048997773
2	1.8936077241445983	0.3632311977881907	2.15836362344916	0.16703786191536749
3	1.5456612578341555	0.4362116991643454	1.4883846339244886	0.42538975501113585
4	1.3284079522475558	0.5041782730137073	2.1051001161137775	0.3986636971046771
5	1.2466400246102165	0.535933147648915	2.1446928569097032	0.311804008908686
6	1.003588885284732	0.6038997214816739	1.2514348381877212	0.5679287305122495
7	0.8764399241438151	0.6423398328690808	1.1147811519011093	0.5902004454342984
8	0.77385823939172	0.686350974963568	0.9455180895620571	0.6614699331848553
9	0.6902669417492858	0.7192200557435123	1.2737039758726323	0.5211581291759465
10	0.5737075976674603	0.7637883008688605	1.801791196942064	0.5434298440979956
11	0.5515953387390604	0.7816155989189998	1.679695703935517	0.5634743875278396
12	0.5938150638989419	0.7816155989189998	0.7958395770753014	0.7149220489977728
13	0.42953491798682464	0.8373259053256851	1.2563154911809085	0.6659242761692651
14	0.3908409992632428	0.8573816156154888	6.455113570249426	0.30957683741648107
15	0.35056375072527063	0.8707520891696962	0.9498773290213604	0.7104677060133631
16	0.3495504802482042	0.864066852367688	2.0289532697545924	0.5746102449888641
17	0.27378419594512343	0.9047353760611712	1.8200215587106208	0.6035634743875279
18	0.2697878508182621	0.9075208913649025	1.2887794874532807	0.7505567928730512
19	0.1952051530537665	0.9259052924791087	0.32920445356609296	0.888641425389755
20	0.1933232397712705	0.9337047353760446	0.4432696550047411	0.8685968819599109
21	0.16501952433870445	0.943732590529248	0.4280196932704631	0.8619153674832962
22	0.1562007356720424	0.9442896935933147	0.2414459997387748	0.910913140311804
23	0.15078263299378844	0.9403899721780528	1.1756626064899505	0.6948775055679287
24	0.11137155145406723	0.9671309192200557	0.3341058997110098	0.9175946547884187
25	0.10097648748780359	0.9637883008688606	2.042074412704842	0.6971046770601337
26	0.10690352908980288	0.9593314763231198	0.23938363352437858	0.9265033407572383
27	0.10006777078826447	0.9682451253481894	0.6156674095188417	0.8530066815144766
28	0.10163025801476352	0.9649025069637883	0.28426760528029765	0.9175946547884187
29	0.08567454672540463	0.9660167131251279	0.3065321218100001	0.9020044543429844
30	0.08147427151783844	0.9693593314763231	0.8237068754992135	0.7839643652561247
31	0.061917122291572244	0.9777158774373259	0.6430523642453011	0.8596881959910914
32	0.08969093883685082	0.9715877437491935	1.9020551765729872	0.7104677060133631
33	0.07551437115425134	0.9727019498607242	0.4152138585635442	0.9020044543429844
34	0.05658088873210557	0.9827298050139276	0.6450746659446909	0.8418708240534521
35	0.047527713592172	0.9832869080945974	2.5570382817019865	0.5835189309576837
36	0.07301929624352999	0.9805013927576601	0.406886179622503	0.9020044543429844
37	0.059449546076461135	0.9827298050471335	0.34521991870774915	0.9086859688195991
38	0.05838235296908258	0.981058495821727	0.24619408094770354	0.9309576837416481
39	0.05034472124448726	0.9827298050139276	0.39063357706192076	0.9086859688195991
40	0.06099159622611608	0.9788300835654596	0.5594274091979236	0.8596881959910914
41	0.05619692266776037	0.9844011142061281	0.5132927493732394	0.8953229398663697
42	0.04781226637594215	0.9816155989189999	2.278442649019339	0.7149220489977728
43	0.03209860927093266	0.9899721448467966	0.3150775814408183	0.9042316258351893
44	0.0730953965004025	0.9738161560220638	1.772902063909246	0.7104677060133631
45	0.05875167996625216	0.981058495821727	0.5998829321101938	0.8797327394209354
46	0.04950700292680257	0.9838440111752672	2.3177481717150035	0.6503340757238307
47	0.037098264251641075	0.9910863509749304	0.26307066345798946	0.9287305122494433
48	0.047784500736172485	0.9866295264956014	1.187684445710384	0.7728285077951003
49	0.042287354454564184	0.9855153203342618	0.19558217355209861	0.9510022271714922
50	0.021912380296628	0.9944289693593314	0.14901496012648982	0.9621380846325167
51	0.04590348288375355	0.9877437326237352	0.6165561499468207	0.8864142538975501
52	0.03281627168968413	0.9888579387186629	0.30714163940839617	0.9198218262806236
53	0.04409472438919262	0.9855153203342618	0.6727625701103904	0.888641425389755
54	0.046663238652683486	0.9871866295430654	1.3831591348605592	0.7861915367483296
55	0.027552984711976106	0.9905292479108635	0.6389557701973284	0.8730512249443207
56	0.0399969323818358	0.9866295264623955	0.30356874723477156	0.9398663697104677
57	0.04435814686928951	0.9866295264956014	0.1883445845515701	0.9487750556792873
58	0.03285362549037945	0.9905292479440695	0.4184646982127167	0.9175946547884187
59	0.02664094457797146	0.9905292479108635	0.16720473008953193	0.9665924276169265
60	0.038407852044200955	0.9888579387186629	0.3573316925087323	0.9131403118040089
61	0.023357163921185357	0.9916434540722031	7.614696749334612	0.2962138084632517
62	0.04861654481132074	0.984958217270195	0.22514485321909952	0.9465478841870824
63	0.037496401637035076	0.9910863509915333	0.19506462146103054	0.9465478841870824
64	0.03117897574942881	0.9916434540389972	0.17741882688220026	0.9465478841870824
65	0.04986446729204864	0.9871866295264624	1.946203225174036	0.7149220489977728
66	0.035014267561018136	0.9894150418159358	3.0770438691821025	0.6280623608017817
67	0.035573044366236976	0.9860724233983287	0.2845101520784375	0.9376391982182628
68	0.02542017794637046	0.992757660167131	0.2110793198358575	0.955456570155902
69	0.018831774393034306	0.9938718662952646	1.0966020311439784	0.7906458797327395
70	0.03482296625930494	0.9894150417827298	0.3513853218082973	0.9175946547884187
71	0.03418777469729792	0.9888579387186629	0.19488869283871732	0.9576837416481069
72	0.01821936998469463	0.9938718662952646	0.633827764632326	0.8775055679287305
73	0.03593986217850349	0.9888579387186629	0.17562013291390516	0.955456570155902
74	0.02521683855474671	0.9910863509749304	0.18764775602127473	0.9621380846325167
